//#1 
00110111 //MEM(26) = 37H 
00000001 //MEM(27) = 01H 
01111101 //MEM(28) = 7DH 
00010101 //MEM(29) = 15H 
00001101 //MEM(2A) = 0DH 
00101111 //MEM(2B) = 2FH 
00011001 //MEM(2C) = 19H 
00111110 //MEM(2D) = 3EH 
00101011 //MEM(2E) = 2BH 
01111001 //MEM(2F) = 79H 
01110101 //MEM(30) = 75H 
00000110 //MEM(31) = 06H 
01011110 //MEM(32) = 5EH 
00100010 //MEM(33) = 22H 
00110110 //MEM(34) = 36H 
01000110 //MEM(35) = 46H 
01111000 //MEM(36) = 78H 
00110101 //MEM(37) = 35H 
01111101 //MEM(38) = 7DH 
00100110 //MEM(39) = 26H 
01011001 //MEM(3A) = 59H 
01010101 //MEM(3B) = 55H 
01000101 //MEM(3C) = 45H 
01011001 //MEM(3D) = 59H 
01010101 //MEM(3E) = 55H 
00010110 //MEM(3F) = 16H 
00010000 //MEM(40) = 10H 
01111111 //MEM(41) = 7FH 
00010101 //MEM(42) = 15H 
00000100 //MEM(43) = 04H 
01000111 //MEM(44) = 47H 
01110000 //MEM(45) = 70H 
01010101 //MEM(46) = 55H 
00011000 //MEM(47) = 18H 
00101111 //MEM(48) = 2FH 
00111010 //MEM(49) = 3AH 
01111101 //MEM(4A) = 7DH 
00010100 //MEM(4B) = 14H 
01101101 //MEM(4C) = 6DH 
01010010 //MEM(4D) = 52H 
00110000 //MEM(4E) = 30H 
00011000 //MEM(4F) = 18H 
00110110 //MEM(50) = 36H 
00111101 //MEM(51) = 3DH 
00001111 //MEM(52) = 0FH 
01001011 //MEM(53) = 4BH 
00011100 //MEM(54) = 1CH 
00110001 //MEM(55) = 31H 
01001010 //MEM(56) = 4AH 
00100000 //MEM(57) = 20H 
00100101 //MEM(58) = 25H 
01001110 //MEM(59) = 4EH 
00100001 //MEM(5A) = 21H 
01101001 //MEM(5B) = 69H 
01111101 //MEM(5C) = 7DH 
01011101 //MEM(5D) = 5DH 
00101100 //MEM(5E) = 2CH 
01001010 //MEM(5F) = 4AH 
00001101 //MEM(60) = 0DH 
01110100 //MEM(61) = 74H 
01110000 //MEM(62) = 70H 
01101000 //MEM(63) = 68H 
00100001 //MEM(64) = 21H 
01001100 //MEM(65) = 4CH 
00000010 //MEM(66) = 02H 
00110110 //MEM(67) = 36H 
00101000 //MEM(68) = 28H 
00010100 //MEM(69) = 14H 
00010110 //MEM(6A) = 16H 
00110110 //MEM(6B) = 36H 
00001100 //MEM(6C) = 0CH 
01001100 //MEM(6D) = 4CH 
00111100 //MEM(6E) = 3CH 
01011001 //MEM(6F) = 59H 
01011001 //MEM(70) = 59H 
01010001 //MEM(71) = 51H 
00000100 //MEM(72) = 04H 
00001000 //MEM(73) = 08H 
00101000 //MEM(74) = 28H 
01000011 //MEM(75) = 43H 
01010011 //MEM(76) = 53H 
00110100 //MEM(77) = 34H 
11111111 //MEM(78) = FFH 
00000000 //MEM(79) = 00H 
00000000 //MEM(7A) = 00H 
00000000 //MEM(7B) = 00H 
00000000 //MEM(7C) = 00H 
00000000 //MEM(7D) = 00H 
00000000 //MEM(7E) = 00H 
00000000 //MEM(7F) = 00H 
